"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl","Symbol","AK10","AK11","AK12","AK13","AK1","AK2","AK3","AK4","AK5","AK6","AK7","AK9","AW10","AW11","AW12","AW1","AW2","AW3","AW4","AW5","AW6","AW7","AW8","AW9","BK10","BK13","BK1","BK2","BK3","BK4","BK5","BK6","BK7","BK8","BK9","BW10","BW12","BW13","BW1","BW2","BW3","BW4","BW5","BW6","BW7","BW8","BW9","Entrez"
"32087","ENSMUSG00000118384 - 9030625G05Rik",3.37175279211539,1.29425943609072,0.328073708623649,3.94502638300539,7.97911929617409e-05,0.000423507101104625,"ENSMUSG00000118384"," 9030625G05Rik",1.04328673731313,5.76417931213077,2.50934078478771,3.57917450278167,1.23991209390828,1.24991624105387,3.70960342240774,1.98555342538749,1.85741179886538,0,0,2.8954202681968,0,1.03660314615097,9.98537576648727,1.00222649847741,1.00911326506258,1.71748927406637,0.959116192375538,1.1079039250298,0.84024637080221,0.94740148574799,2.74906583857969,0,5.4495337868125,5.92618890841137,5.67956268314905,10.6485680282221,5.09118414058061,4.78918762275865,3.06011492458032,6.38457811585231,8.84087574283646,3.96927191723865,1.95808043058146,4.14391302894037,3.8271377017471,7.55743345220172,1.71618493669128,12.3263198813973,4.27679180701639,3.99270734615668,1.17084746814549,1.04763616736636,3.79499890205277,2.27000423837102,3.3629196487008,"71545"
"9739","ENSMUSG00000034768 - Asb16",7.59547345715873,1.29200670618531,0.20969443251023,6.16137820503308,7.21145254479804e-10,9.78325406721755e-09,"ENSMUSG00000034768"," Asb16",3.12986021193938,2.88208965606539,4.18223464131285,1.78958725139084,4.95964837563314,2.49983248210774,6.18267237067957,5.95666027616248,1.85741179886538,6.67736487575917,7.38995141804584,2.8954202681968,1.53720530433627,6.21961887690584,5.99122545989237,6.01335899086446,7.06379285543805,3.43497854813275,1.91823238475108,6.64742355017878,4.20123185401105,0.94740148574799,9.16355279526562,4.30744033647205,4.35962702945,13.8277741196265,12.3057191468229,3.54952267607402,9.45505626107828,13.4097253437242,11.4754309671762,6.38457811585231,9.82319526981829,16.8694056482643,9.79040215290732,13.4677173440562,6.37856283624517,3.2389000509436,13.7294794935302,22.1873757865151,12.8303754210492,7.18687322308202,14.0501696177459,12.5716340083963,8.53874752961873,13.6200254302261,10.0887589461024,"217217"
"23037","ENSMUSG00000085395 - Gm13056",4.75142473101897,1.29059389689671,0.344245244184415,3.74905367234451,0.000177503097902556,0.000862265933158865,"ENSMUSG00000085395"," Gm13056",2.08657347462625,2.88208965606539,2.50934078478771,0,7.43947256344971,2.49983248210774,3.70960342240774,7.94221370154997,1.85741179886538,2.67094595030367,0,3.86056035759573,3.07441060867253,1.03660314615097,3.99415030659491,2.00445299695482,2.01822653012516,0,1.91823238475108,2.2158078500596,3.36098548320884,4.73700742873995,4.58177639763281,0.717906722745342,6.539440544175,2.96309445420568,1.89318756104968,3.54952267607402,0.727312020082945,3.83135009820692,12.2404596983213,3.19228905792616,8.84087574283646,10.9154977724063,0.979040215290732,9.32380431511583,5.10285026899614,8.63706680251626,16.3037568985671,14.7915838576767,20.3147610833279,7.98541469231336,10.5376272133094,0,1.89749945102638,2.27000423837102,3.3629196487008,"100503810"
"11358","ENSMUSG00000039168 - Dap",674.598901760972,1.28834888235742,0.0946474675230797,13.6120798165388,3.39444555443158e-42,3.43603683787324e-40,"ENSMUSG00000039168"," Dap",336.981616152139,436.156234617895,619.807173842564,434.869702087973,401.731518426284,329.977887638222,420.421721206211,549.998298832336,251.679298746259,348.558446514629,339.937765230109,473.883783894876,385.838531388403,377.323545198954,386.434042163058,480.066492770679,471.255894784224,373.553917109436,231.147002362505,416.571875811204,352.903475736928,288.957453153137,415.108941625533,363.260801709143,929.690464030213,796.084710029927,796.085369421392,761.372614017878,614.578656970088,723.167331036556,911.149218793789,931.084308561796,738.704284290336,730.346032771912,803.792016753691,1286.68499548598,1296.12396832502,1272.88772002083,1076.90604777378,1410.13099443185,1193.22491415757,828.087503592895,1338.2786560903,951.253639968657,900.363489512019,859.19660422343,1070.52942150309,"223453"
"5641","ENSMUSG00000026649 - Cfap126",5.01598773478728,1.28242762015448,0.264216664526994,4.85369695530107,1.21180871786956e-06,9.63121311877089e-06,"ENSMUSG00000026649"," Cfap126",3.12986021193938,0,5.85512849783799,0.894793625695418,0,2.49983248210774,0,3.97110685077499,1.85741179886538,2.67094595030367,1.23165856967431,5.7908405363936,4.6116159130088,1.03660314615097,0.998537576648728,5.01113249238705,5.0455663253129,6.01121245923231,4.79558096187769,0,4.20123185401105,0.94740148574799,2.74906583857969,5.02534705921739,7.6293473015375,5.92618890841137,0.946593780524842,7.98642602116655,4.36387212049767,2.87351257365519,6.12022984916063,6.38457811585231,3.92927810792732,11.907815751716,7.83232172232586,6.21586954341056,11.4814131052413,11.8759668534599,7.72283221511075,4.93052795255891,11.7611774692951,7.18687322308202,16.3918645540369,5.23818083683181,8.53874752961873,6.81001271511305,3.3629196487008,"75472"
"4286","ENSMUSG00000024121 - Atp6v0c",406.563217635465,1.2805882316082,0.0422848624974848,30.284791198845,1.81809701598289e-201,1.59499053930727e-198,"ENSMUSG00000024121"," Atp6v0c",232.652942420827,204.628365580642,276.863933254911,222.803612798159,243.022770406024,218.735342184427,274.510653258173,288.89802339388,211.744945070653,220.353040900053,273.428202467696,252.866703422521,219.051755867918,236.345517322422,268.606608118508,209.465338181779,225.032258108955,221.556116354562,230.187886170129,249.278383131704,226.026273745794,244.429583322981,253.830412428858,237.627125228708,537.324031379713,538.295492514032,530.092517093911,569.698389509881,525.119278499886,552.672251666348,569.946404703084,565.03516325293,540.275739840006,545.774888620315,565.885244438043,624.694889112761,600.860619174295,574.364942367331,702.777731575078,595.361250271488,707.809044061213,504.678208554204,652.162039757039,568.866438879935,611.943572956009,565.231055354383,617.656242144714,"11984"
"13062","ENSMUSG00000044573 - Acp1",190.907901810463,1.28026367002064,0.0657449625783369,19.4731827323678,1.85387007556998e-84,5.09758931376502e-82,"ENSMUSG00000044573"," Acp1",118.934688053696,117.204979346659,119.611910741547,106.480441457755,132.670594048186,127.491456587495,123.653447413591,131.046526075575,102.157648937596,85.4702704097173,97.3010270042703,99.4094292080901,108.372973955707,93.2942831535876,111.836208584657,141.313936285315,121.093591807509,103.908101081016,86.3204573137984,106.358776802861,106.711289091881,117.477784232751,133.787870810878,102.660661352584,240.869393377113,231.121367428043,238.54163269226,251.128729332237,254.559207029031,203.061555204967,289.945889103985,260.703606397303,240.668284110548,248.079494827416,233.990611454485,358.448477003342,343.16668058999,336.845605298134,322.64276809796,324.182212880748,327.174573236754,244.353689584789,332.52068095332,259.813769506858,235.289931927272,265.590495889409,235.404375409056,"11431"
"9767","ENSMUSG00000034837 - Gnat1",1.30586434971706,1.27222524257966,0.479673673607929,2.65227239387655,0.00799520119348342,0.0226017479802893,"ENSMUSG00000034837"," Gnat1",0,0.960696552021796,0,0,1.23991209390828,1.24991624105387,0,1.98555342538749,0,2.67094595030367,1.23165856967431,0.965140089398933,1.53720530433627,0,0,1.00222649847741,0,1.71748927406637,1.91823238475108,0,0.84024637080221,0,0,1.43581344549068,5.4495337868125,2.96309445420568,0.946593780524842,0.887380669018506,1.45462404016589,0,6.12022984916063,3.19228905792616,0.982319526981829,0.992317979309663,2.9371206458722,2.07195651447019,1.27571256724903,0,0.858092468345638,2.46526397627945,1.0691979517541,1.59708293846267,1.17084746814549,5.23818083683181,0.948749725513192,0,0,"14685"
"8001","ENSMUSG00000030825 - Hsd17b14",42.6355080648022,1.26849856594821,0.116097073181918,10.9261890173626,8.64012913994933e-28,4.98987771615318e-26,"ENSMUSG00000030825"," Hsd17b14",23.9955949582019,22.0960206965013,23.420513991352,20.5802533909946,16.1188572208077,23.7484085800235,17.3114826379028,33.7544082315874,26.932471083548,37.3932433042513,23.4015128238118,27.9890625925691,19.9836689563715,11.4026346076607,16.9751388030284,33.0734744497545,25.2278316265645,30.9148069331947,27.8143695788906,33.2371177508939,22.6866520116597,36.9486579441716,27.4906583857969,21.5372016823603,54.495337868125,47.4095112672909,57.7422206120153,35.4952267607402,51.6391534258891,60.343764046759,65.7924708784768,65.9739738638072,54.0275739840006,36.7157652344575,67.5537748550605,61.1227171768705,71.4399037659459,56.1409342163557,58.3502878475034,107.238982968156,39.5603242149016,41.5241564000294,91.3261025153484,60.762897707249,79.6949769431081,78.3151462238001,57.1696340279136,"66065"
"3081","ENSMUSG00000021416 - Eci3",53.3272852802281,1.26642967960523,0.14176626552638,8.93322311131608,4.13774057282491e-19,1.42219392860361e-17,"ENSMUSG00000021416"," Eci3",35.4717490686463,25.9388069045885,40.9858994848659,29.5281896479488,32.2377144416154,27.4981573031851,46.9883100171647,46.6605054966061,29.7185887818461,20.0320946272775,35.7180985205549,24.1285022349733,18.4464636520352,25.9150786537743,34.9488151827055,40.0890599390964,35.3189642771903,26.6210837480288,29.7326019636417,23.2659824256257,31.929362090484,38.8434609156676,25.6579478267437,30.8699890780497,50.135710838675,53.3357001757023,54.9024392704408,41.7068914438698,44.3660332250596,53.6389013748969,55.0820686424457,45.7561431636082,56.9745325649461,63.5083506758184,62.6585737786069,167.828477672085,121.192693888658,60.4594676176138,77.2283221511075,110.936878932575,118.680972644705,54.3008199077308,139.330848709314,86.9538018914081,79.6949769431081,77.1801441046146,73.9842322714176,"69123"
"13196","ENSMUSG00000045091 - Aqp12",2.50755731978458,1.26147574427757,0.343882373548408,3.66833499275005,0.000244135175972025,0.00113952428348939,"ENSMUSG00000045091"," Aqp12",1.04328673731313,2.88208965606539,1.67289385652514,0.894793625695418,0,2.49983248210774,0,2.97833013808124,0.92870589943269,1.33547297515183,0,0.965140089398933,3.07441060867253,0,3.99415030659491,1.00222649847741,0,6.01121245923231,1.91823238475108,0,0,0,2.74906583857969,0.717906722745342,3.2697202720875,3.95079260560758,5.67956268314905,2.66214200705552,3.63656010041472,4.78918762275865,3.8251436557254,2.1281927052841,3.92927810792732,2.97695393792899,1.95808043058146,6.21586954341056,5.10285026899614,5.39816675157266,0.858092468345638,4.93052795255891,4.27679180701639,2.39562440769401,1.17084746814549,4.19054466946545,1.89749945102638,7.94501483429856,0,"208760"
"9988","ENSMUSG00000035486 - Plk5",1.6949865046321,1.25926241813518,0.427429478002516,2.94612908782059,0.00321778080349262,0.0105332579500257,"ENSMUSG00000035486"," Plk5",1.04328673731313,0.960696552021796,0,0,0,1.24991624105387,0,0,0,0,0,1.93028017879787,3.07441060867253,3.10980943845292,2.99561272994618,0,2.01822653012516,0,0,1.1079039250298,1.68049274160442,1.89480297149598,1.83271055905312,0.717906722745342,3.2697202720875,3.95079260560758,1.89318756104968,0.887380669018506,1.45462404016589,1.91567504910346,0.765028731145079,0,4.91159763490915,0,3.91616086116293,2.07195651447019,2.55142513449807,1.07963335031453,1.71618493669128,1.23263198813973,0,2.39562440769401,2.34169493629098,6.28581700419817,6.64124807859234,3.40500635755653,3.3629196487008,"216166"
"12163","ENSMUSG00000041453 - Rpl21",2342.80532226143,1.25609380463838,0.11014845766427,11.4036440570682,4.00976381821477e-30,2.54730616630933e-28,"ENSMUSG00000041453"," Rpl21",1498.15975478165,1280.60850384505,1634.41729782506,1238.39437796246,1327.94585257577,1382.40736260558,1257.55556019622,2199.99319532934,1255.610376033,1668.00574596464,1325.26462096955,1854.03411173535,1228.22703816468,1463.68364236517,1039.47761729133,1414.14158935163,1411.74945782255,1206.53621503163,1359.06764459614,1200.9678547323,1258.68906346171,1334.88869341892,1182.09831058927,1454.47902028206,2740.02558800933,2493.93783228978,2268.98529191805,2067.59695881312,2280.85049498011,2406.08786167395,2773.99417913206,3078.43074819346,2797.64601284425,2050.12894525376,2549.42072061707,4759.28411373802,6475.5169913561,4759.02380818646,3447.81553781278,4770.28579410074,5150.32653359949,2274.24610437084,5092.01563896475,3396.43645460175,3295.00779670732,2570.77979995518,3137.60403223785,"19933"
"10633","ENSMUSG00000037393 - Nmur2",1.62632033639908,1.25339414664577,0.400749822858954,3.12762245957852,0.0017622638931305,0.00628945906686231,"ENSMUSG00000037393"," Nmur2",0,0.960696552021796,1.67289385652514,0.894793625695418,1.23991209390828,1.24991624105387,0,1.98555342538749,0.92870589943269,1.33547297515183,0,0,0.768602652168134,1.03660314615097,0,0,0,0.858744637033187,3.83646476950215,0,0.84024637080221,2.84220445724397,0.916355279526562,1.43581344549068,1.0899067573625,3.95079260560758,2.83978134157452,0,1.45462404016589,1.91567504910346,3.06011492458032,3.19228905792616,2.94695858094549,0.992317979309663,4.89520107645366,2.07195651447019,2.55142513449807,3.2389000509436,1.71618493669128,0,0,1.59708293846267,2.34169493629098,2.09527233473272,3.79499890205277,3.40500635755653,4.4838928649344,"216749"
"18683","ENSMUSG00000069206 - Zfp874a",29.3858344099344,1.24682985623222,0.137149063086614,9.09105631618353,9.80814514976636e-20,3.56401298016066e-18,"ENSMUSG00000069206"," Zfp874a",13.5627275850706,12.4890551762833,5.85512849783799,11.6323171340404,17.358769314716,26.2482410621313,16.0749481637669,9.92776712693747,21.3602356869519,6.67736487575917,22.1698542541375,13.5119612515851,19.9836689563715,11.4026346076607,28.9575897228131,13.0289444802063,21.1913785663142,15.4574034665974,19.1823238475108,21.0501745755661,26.8878838656707,36.0012564584236,19.2434608700578,13.6402277321615,31.6072959635125,49.3849075700947,48.2762828067669,44.3690334509253,52.366465445972,66.0907891940694,37.4864078261089,26.6024088160513,29.4695858094549,43.6619910896252,57.7633727021532,29.0073912025826,44.6499398537162,42.1057006622667,42.9046234172819,36.9789596441918,35.2835324078852,59.8906101923502,46.8338987258197,31.4290850209909,33.2062403929617,39.7250741714928,29.1453036220736,"238692"
"5463","ENSMUSG00000026344 - Lypd1",2.05642251442916,1.24451197308309,0.404784110011625,3.07450797178612,0.00210850086437971,0.00730991934973041,"ENSMUSG00000026344"," Lypd1",2.08657347462625,0.960696552021796,0,1.78958725139084,1.23991209390828,1.24991624105387,0,0.992776712693747,0.92870589943269,2.67094595030367,0,0,3.84301326084067,1.03660314615097,0,2.00445299695482,2.01822653012516,1.71748927406637,0.959116192375538,0,0.84024637080221,0.94740148574799,0.916355279526562,2.87162689098137,3.2697202720875,2.96309445420568,0.946593780524842,3.54952267607402,5.81849616066356,4.78918762275865,1.53005746229016,5.32048176321026,2.94695858094549,2.97695393792899,0,6.21586954341056,0,0,0.858092468345638,2.46526397627945,0,1.59708293846267,2.34169493629098,11.52399784103,2.84624917653958,1.13500211918551,4.4838928649344,"72585"
"5503","ENSMUSG00000026418 - Tnni1",56.1912595199715,1.24211332902943,0.159471871377402,7.78891799726781,6.75854503745441e-15,1.64917450629169e-13,"ENSMUSG00000026418"," Tnni1",29.2120286447675,32.6636827687411,26.7663017044022,44.7396812847709,13.6390330329911,22.4984923389697,23.4941550085824,38.7182917950561,25.0750592846826,28.0449324781885,14.7799028360917,29.9193427713669,54.5707883039375,23.8418723614724,43.935653372544,31.0690214527997,45.410096927816,42.9372318516593,46.0375772340258,45.4240609262217,38.6513330569016,22.7376356579518,48.5668298149078,30.8699890780497,65.39440544175,57.2864927813099,57.7422206120153,57.6797434862029,34.1836649438984,36.3978259329658,48.9618387932851,55.3330103373867,70.7270059426917,45.6466270482445,57.7633727021532,85.9861953505127,159.464070906129,130.635635388058,90.099709176292,129.426358754671,149.687713245574,84.6453957385216,120.597289218986,66.0010785440808,93.926222825806,64.695120793574,75.1052054876512,"21952"
"9838","ENSMUSG00000035042 - Ccl5",64.9737090655923,1.24059985520385,0.182356574638253,6.80315397273099,1.02353150278897e-11,1.80618016052502e-10,"ENSMUSG00000035042"," Ccl5",45.9046164417775,22.0960206965013,42.6587933413911,46.5292685361617,34.717538629432,51.2465658832087,7.41920684481549,30.7760780935061,14.859294390923,50.7479730557697,32.023122811532,63.6992459003296,30.7441060867253,51.8301573075487,24.9634394162182,23.0512094649804,78.7108346748812,46.3722103997921,100.707200199431,36.5608295259833,35.2903475736928,42.6330668586595,13.7453291928984,7.89697395019876,82.83291355955,73.0896632037402,84.2468464667109,61.2292661622769,53.093777466055,123.561040667173,70.3826432653473,74.4867446849436,97.2496331712011,86.3316641999407,95.9459410984918,47.6549998328143,164.566921175125,116.600401833969,74.6540447460705,107.238982968156,119.750170596459,66.2789419462008,112.401356941967,69.1439870461799,129.029962669794,115.770216156922,93.0407769473888,"20304"
"16656","ENSMUSG00000060678 - H4c3",2.8739142279305,1.23638916139208,0.306248518852628,4.03720862397722,5.40909635808237e-05,0.000299910375441897,"ENSMUSG00000060678"," H4c3",4.1731469492525,1.92139310404359,1.67289385652514,1.78958725139084,1.23991209390828,0,2.47306894827183,0,1.85741179886538,1.33547297515183,3.69497570902292,1.93028017879787,2.3058079565044,1.03660314615097,4.99268788324364,1.00222649847741,2.01822653012516,0.858744637033187,3.83646476950215,0,1.68049274160442,0,0.916355279526562,0.717906722745342,4.35962702945,6.91388705981326,4.73296890262421,3.54952267607402,2.90924808033178,0.95783752455173,5.35520111801555,4.25638541056821,3.92927810792732,3.96927191723865,0,2.07195651447019,5.10285026899614,4.31853340125813,4.29046234172819,2.46526397627945,7.48438566227869,3.99270734615668,8.19593227701845,6.28581700419817,2.84624917653958,2.27000423837102,3.3629196487008,"319155"
"2728","ENSMUSG00000020793 - Galr2",22.0297081969043,1.23392134522489,0.159546578199004,7.73392547275947,1.04280095346329e-14,2.51131006086983e-13,"ENSMUSG00000020793"," Galr2",13.5627275850706,11.5283586242615,5.85512849783799,9.8427298826496,12.3991209390828,16.2489111337003,18.5480171120387,18.8627575411812,10.2157648937596,10.6837838012147,9.85326855739446,6.75598062579253,12.2976424346901,18.6588566307175,9.98537576648727,15.0333974771611,17.1549255060638,7.72870173329868,5.75469715425323,12.1869431753278,10.0829564496265,35.0538549726756,17.4107503110047,12.9223210094162,32.697202720875,25.6801519364493,46.3830952457172,23.0718973944811,39.274849084479,30.6508007856554,21.4208044720622,32.9869869319036,20.6287100666184,34.7311292758382,21.5388847363961,21.7555434019369,43.3742272864672,31.3093671591214,36.0398836705168,39.4442236204713,49.1831057806885,29.5460343615594,48.0047461939652,9.42872550629726,32.2574906674485,22.7000423837102,24.6614107571392,"14428"
"11901","ENSMUSG00000040624 - Plekhg1",61.8699938001096,1.23121752039101,0.127580486544831,9.65051595063772,4.89090271757797e-22,2.07615439552855e-20,"ENSMUSG00000040624"," Plekhg1",31.2986021193938,46.1134344970462,25.0934078478771,37.5813322792075,27.2780660659823,47.496817160047,53.1709823878443,13.8988739777125,36.2195300778749,30.7158784284922,43.1080499386008,37.6404634865584,39.9673379127429,38.354316407586,44.9341909491927,27.0601154588901,31.28251121694,47.2309550368253,33.5690667331438,42.1003491511323,54.6160141021436,35.0538549726756,45.8177639763281,27.9983621870683,99.1815149199875,115.560683714022,121.16400390718,126.008055000628,130.188851594847,107.277802749794,84.1531604259587,73.4226483323016,102.16123080611,112.131931661992,93.0088204526196,55.942825890695,59.9584906607046,56.1409342163557,61.782657720886,40.676855608611,49.1831057806885,130.960800953939,57.3715259391291,97.4301635650717,91.0799736492664,72.6401356278725,72.863259055184,"213783"
"22130","ENSMUSG00000082424 - Gm13292",29.8125547176879,1.22913040022144,0.331671250816407,3.70586958380005,0.0002106666862534,0.00100006170433692,"ENSMUSG00000082424"," Gm13292",8.346293898505,24.9781103525667,22.5840670630894,16.1062852625175,18.5986814086243,27.4981573031851,13.6018792154951,62.544932899706,5.57223539659614,57.4253379315288,7.38995141804584,23.1633621455744,5.38021856517693,27.9882849460763,14.9780636497309,7.01558548934187,12.1093591807509,12.8811695554978,6.71381334662876,8.86323140023838,9.24271007882431,18.0006282292118,10.0799080747922,10.7686008411801,37.056829750325,16.7908685738322,19.8784693910217,37.2699880987772,0.727312020082945,12.4518878191725,13.0054884294663,41.49975775304,25.5403077015276,18.8540416068836,16.6436836599425,85.9861953505127,119.916981321409,101.485534929566,7.72283221511075,88.7495031460603,58.8058873464754,27.1504099538654,96.0094923879304,74.3821678830117,38.8987387460409,21.5650402645247,8.9677857298688,"100040898"
"5072","ENSMUSG00000025537 - Phkg1",1.5854921636629,1.22643600510456,0.446402265976653,2.74737853855048,0.0060073755276339,0.0177646676317174,"ENSMUSG00000025537"," Phkg1",1.04328673731313,2.88208965606539,2.50934078478771,0,0,2.49983248210774,0,0,0,0,0,2.8954202681968,0.768602652168134,1.03660314615097,0.998537576648728,1.00222649847741,0,0.858744637033187,0.959116192375538,0,2.52073911240663,0.94740148574799,0.916355279526562,0.717906722745342,2.179813514725,0.987698151401894,2.83978134157452,4.43690334509253,3.63656010041472,1.91567504910346,0,0,3.92927810792732,4.96158989654831,0,2.07195651447019,2.55142513449807,8.63706680251626,1.71618493669128,1.23263198813973,0,2.39562440769401,1.17084746814549,1.04763616736636,2.84624917653958,3.40500635755653,0,"18682"
"6585","ENSMUSG00000028331 - Trmo",22.2742919812178,1.22491190058085,0.142292447883417,8.60841118978036,7.40801173189061e-18,2.32500511305998e-16,"ENSMUSG00000028331"," Trmo",10.4328673731313,8.64626896819616,10.8738100674134,11.6323171340404,12.3991209390828,7.49949744632322,17.3114826379028,8.93499041424372,17.6454120892211,8.012837850911,12.3165856967431,22.1982220561755,20.7522716085396,10.3660314615097,15.9766012263796,16.0356239756386,13.1184724458135,12.0224249184646,14.3867428856331,18.8343667255066,11.7634491912309,10.4214163432279,10.0799080747922,17.9476680686335,19.618321632525,31.6063408448606,28.3978134157452,35.4952267607402,15.2735524217418,34.4821508838623,21.4208044720622,35.1151796371877,31.4342248634185,22.8233135241222,42.0987292575015,21.7555434019369,67.6127660641988,45.3446007132103,35.1817912021712,43.1421195848904,29.9375426491148,25.5533270154027,33.9545765762193,24.0956318494263,32.2574906674485,19.2950360261536,31.3872500545408,"74753"
"14841","ENSMUSG00000051483 - Cbr1",1055.98346297726,1.22445283506552,0.0837550512835246,14.6194506038871,2.11096866565517e-48,2.44593558033743e-46,"ENSMUSG00000051483"," Cbr1",551.898684038643,599.4746484616,662.465967183955,552.982460679768,519.523167347571,702.452927472275,572.515461524928,782.308049602672,630.591305714796,665.065541625613,524.686550681255,799.135994022317,667.14710208194,587.753983867602,615.099147215616,517.148873214343,836.554896736878,595.110033463998,655.076359392492,722.353359119428,542.799155538227,562.756482534306,662.524867097704,788.979488297131,1408.15953051235,1100.29574066171,1162.41716248451,1224.58532324554,1291.70614766731,1142.70016679021,1340.33033696618,1535.49103686248,1312.37888804772,826.600876764949,1359.88685903883,1631.66575514527,2175.0899271596,1998.4013314322,1739.35343333661,1850.18061419773,2259.21527205641,1031.71557824689,1820.66781296624,1513.83426184439,1652.72202184398,1489.12278037139,1448.29739537381,"12408"
"11334","ENSMUSG00000039114 - Nrn1",8.10801690124685,1.22435361051236,0.205599794146715,5.95503325085366,2.60018959400556e-09,3.20852598060044e-08,"ENSMUSG00000039114"," Nrn1",4.1731469492525,2.88208965606539,4.18223464131285,2.68438087708625,2.47982418781657,6.24958120526935,7.41920684481549,3.97110685077499,1.85741179886538,1.33547297515183,1.23165856967431,4.82570044699467,5.38021856517693,7.25622202305681,2.99561272994618,10.0222649847741,11.1002459156884,4.29372318516593,6.71381334662876,4.43161570011919,4.20123185401105,5.68440891448794,4.58177639763281,7.17906722745342,5.4495337868125,11.8523778168227,9.46593780524842,10.6485680282221,18.9101125221566,13.4097253437242,11.4754309671762,13.8332525843467,7.85855621585463,12.9001337310256,9.79040215290732,7.25184780064565,17.8599759414865,5.39816675157266,8.58092468345638,18.4894798220959,6.41518771052459,8.78395616154469,9.36677974516394,13.6192701757627,25.6162425888562,12.4850233110406,4.4838928649344,"68404"
"9210","ENSMUSG00000033177 - Tmprss7",9.9599767050938,1.22059919252467,0.240540161977612,5.07440912357193,3.88701939927311e-07,3.36515781921093e-06,"ENSMUSG00000033177"," Tmprss7",11.4761541104444,5.76417931213077,15.8924916369888,6.26355537986792,8.67938465735799,2.49983248210774,2.47306894827183,7.94221370154997,2.78611769829807,0,4.92663427869723,5.7908405363936,4.6116159130088,6.21961887690584,0.998537576648728,17.037850474116,4.03645306025032,5.15246782219912,3.83646476950215,6.64742355017878,5.88172459561547,5.68440891448794,6.41448695668594,2.15372016823603,13.07888108835,16.7908685738322,8.51934402472357,3.54952267607402,5.81849616066356,7.66270019641384,13.7705171606114,6.38457811585231,8.84087574283646,21.8309955448126,6.85328150703513,26.9354346881124,35.719951882973,20.5130336559761,19.7361267719497,17.2568478339562,17.1071672280656,11.1795805692387,17.5627120221824,13.6192701757627,8.53874752961873,11.3500211918551,12.3307053785696,"208171"
"19453","ENSMUSG00000073293 - Nudt10",4.00314504206744,1.21944878143896,0.275769302731585,4.4219888485046,9.77965052344313e-06,6.46003949779106e-05,"ENSMUSG00000073293"," Nudt10",2.08657347462625,0,0.83644692826257,2.68438087708625,0,0,6.18267237067957,6.94943698885623,3.71482359773076,0,0,3.86056035759573,1.53720530433627,5.18301573075487,0,0,4.03645306025032,2.57623391109956,3.83646476950215,4.43161570011919,0.84024637080221,2.84220445724397,2.74906583857969,3.58953361372671,6.539440544175,2.96309445420568,3.78637512209937,7.09904535214805,5.09118414058061,5.74702514731038,7.65028731145079,8.51277082113642,10.8055147968001,5.95390787585798,6.85328150703513,5.17989128617546,6.37856283624517,4.31853340125813,6.86473974676511,3.69789596441918,6.41518771052459,5.58979028461935,3.51254240443648,4.19054466946545,2.84624917653958,10.2150190726696,0,"102954"
"9306","ENSMUSG00000033491 - Prss35",2.02001662993798,1.2193982703233,0.478652470760756,2.54756497628692,0.0108477649622334,0.0292090578630848,"ENSMUSG00000033491"," Prss35",0,0,3.34578771305028,0.894793625695418,2.47982418781657,1.24991624105387,4.94613789654366,3.97110685077499,0,0,1.23165856967431,0,0.768602652168134,2.07320629230195,0,1.00222649847741,2.01822653012516,0,0.959116192375538,0,0,2.84220445724397,0.916355279526562,0.717906722745342,4.35962702945,0.987698151401894,2.83978134157452,0,0.727312020082945,0,3.8251436557254,0,0,5.95390787585798,0,6.21586954341056,1.27571256724903,0,2.57427740503692,7.39579192883836,4.27679180701639,0.798541469231336,4.68338987258197,4.19054466946545,1.89749945102638,5.67501059592754,7.8468125136352,"244954"
"2025","ENSMUSG00000018925 - Heatr9",1.10629273228651,1.21676633914972,0.487735505503197,2.49472577948652,0.0126054503846711,0.0331331448761301,"ENSMUSG00000018925"," Heatr9",0,0.960696552021796,0.83644692826257,0,1.23991209390828,1.24991624105387,0,0,0,0,1.23165856967431,1.93028017879787,2.3058079565044,0,0,0,0,0.858744637033187,1.91823238475108,1.1079039250298,1.68049274160442,0,0.916355279526562,0,1.0899067573625,1.97539630280379,0.946593780524842,2.66214200705552,2.18193606024883,3.83135009820692,3.06011492458032,4.25638541056821,0.982319526981829,1.98463595861933,0.979040215290732,0,0,1.07963335031453,0.858092468345638,0,1.0691979517541,2.39562440769401,0,2.09527233473272,0.948749725513192,0,3.3629196487008,"629303"
"12914","ENSMUSG00000044062 - Plekhd1os",4.2116926433681,1.21521472204511,0.269375801847902,4.51122451871625,6.44544528243724e-06,4.43572799545541e-05,"ENSMUSG00000044062"," Plekhd1os",2.08657347462625,1.92139310404359,3.34578771305028,0.894793625695418,2.47982418781657,6.24958120526935,4.94613789654366,1.98555342538749,3.71482359773076,1.33547297515183,0,6.75598062579253,0.768602652168134,2.07320629230195,1.99707515329746,3.00667949543223,6.05467959037547,3.43497854813275,2.87734857712661,1.1079039250298,0.84024637080221,1.89480297149598,2.74906583857969,0,5.4495337868125,8.88928336261705,8.51934402472357,4.43690334509253,6.5458081807465,1.91567504910346,8.41531604259587,4.25638541056821,7.85855621585463,1.98463595861933,5.87424129174439,7.25184780064565,6.37856283624517,1.07963335031453,6.86473974676511,7.39579192883836,10.691979517541,8.78395616154469,4.68338987258197,8.3810893389309,1.89749945102638,2.27000423837102,5.604866081168,"68354"
